2022-11-28 12:50:51 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2022-11-28 12:50:51 0 [Note] InnoDB: Uses event mutexes
2022-11-28 12:50:51 0 [Note] InnoDB: Compressed tables use zlib 1.2.11
2022-11-28 12:50:51 0 [Note] InnoDB: Number of pools: 1
2022-11-28 12:50:51 0 [Note] InnoDB: Using SSE2 crc32 instructions
2022-11-28 12:50:51 0 [Note] InnoDB: Initializing buffer pool, total size = 16M, instances = 1, chunk size = 16M
2022-11-28 12:50:51 0 [Note] InnoDB: Completed initialization of buffer pool
2022-11-28 12:50:51 0 [Note] InnoDB: Starting crash recovery from checkpoint LSN=300288
2022-11-28 12:50:51 0 [Note] InnoDB: 128 out of 128 rollback segments are active.
2022-11-28 12:50:51 0 [Note] InnoDB: Removed temporary tablespace data file: "ibtmp1"
2022-11-28 12:50:51 0 [Note] InnoDB: Creating shared tablespace for temporary tables
2022-11-28 12:50:51 0 [Note] InnoDB: Setting file 'C:\xampp\mysql\data\ibtmp1' size to 12 MB. Physically writing the file full; Please wait ...
2022-11-28 12:50:51 0 [Note] InnoDB: File 'C:\xampp\mysql\data\ibtmp1' size is now 12 MB.
2022-11-28 12:50:51 0 [Note] InnoDB: Waiting for purge to start
2022-11-28 12:50:51 0 [Note] InnoDB: 10.4.24 started; log sequence number 300297; transaction id 170
2022-11-28 12:50:51 0 [Note] InnoDB: Loading buffer pool(s) from C:\xampp\mysql\data\ib_buffer_pool
2022-11-28 12:50:51 0 [Note] Plugin 'FEEDBACK' is disabled.
2022-11-28 12:50:51 0 [Note] Server socket created on IP: '::'.
2022-11-28 12:50:59 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2022-11-28 12:50:59 0 [Note] InnoDB: Uses event mutexes
2022-11-28 12:50:59 0 [Note] InnoDB: Compressed tables use zlib 1.2.11
2022-11-28 12:50:59 0 [Note] InnoDB: Number of pools: 1
2022-11-28 12:50:59 0 [Note] InnoDB: Using SSE2 crc32 instructions
2022-11-28 12:50:59 0 [Note] InnoDB: Initializing buffer pool, total size = 16M, instances = 1, chunk size = 16M
2022-11-28 12:50:59 0 [Note] InnoDB: Completed initialization of buffer pool
2022-11-28 12:50:59 0 [Note] InnoDB: Starting crash recovery from checkpoint LSN=300306
2022-11-28 12:50:59 0 [Note] InnoDB: 128 out of 128 rollback segments are active.
2022-11-28 12:50:59 0 [Note] InnoDB: Removed temporary tablespace data file: "ibtmp1"
2022-11-28 12:50:59 0 [Note] InnoDB: Creating shared tablespace for temporary tables
2022-11-28 12:50:59 0 [Note] InnoDB: Setting file 'C:\xampp\mysql\data\ibtmp1' size to 12 MB. Physically writing the file full; Please wait ...
2022-11-28 12:50:59 0 [Note] InnoDB: File 'C:\xampp\mysql\data\ibtmp1' size is now 12 MB.
2022-11-28 12:50:59 0 [Note] InnoDB: Waiting for purge to start
2022-11-28 12:50:59 0 [Note] InnoDB: 10.4.24 started; log sequence number 300315; transaction id 170
2022-11-28 12:50:59 0 [Note] InnoDB: Loading buffer pool(s) from C:\xampp\mysql\data\ib_buffer_pool
2022-11-28 12:50:59 0 [Note] Plugin 'FEEDBACK' is disabled.
2022-11-28 12:50:59 0 [Note] Server socket created on IP: '::'.
2022-11-28 13:07:01 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2022-11-28 13:07:01 0 [Note] InnoDB: Uses event mutexes
2022-11-28 13:07:01 0 [Note] InnoDB: Compressed tables use zlib 1.2.11
2022-11-28 13:07:01 0 [Note] InnoDB: Number of pools: 1
2022-11-28 13:07:01 0 [Note] InnoDB: Using SSE2 crc32 instructions
2022-11-28 13:07:01 0 [Note] InnoDB: Initializing buffer pool, total size = 16M, instances = 1, chunk size = 16M
2022-11-28 13:07:01 0 [Note] InnoDB: Completed initialization of buffer pool
2022-11-28 13:07:01 0 [Note] InnoDB: Starting crash recovery from checkpoint LSN=300656
2022-11-28 13:07:01 0 [Warning] InnoDB: Are you sure you are using the right ib_logfiles to start up the database? Log sequence number in the ib_logfiles is 300656, less than the log sequence number in the first system tablespace file header, 658074.
2022-11-28 13:07:01 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=264] with future log sequence number 362372
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=273] log sequence number 626500 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=400] log sequence number 626500 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=274] log sequence number 626544 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=401] log sequence number 626544 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=275] log sequence number 626588 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=402] log sequence number 626588 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=277] log sequence number 626632 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=403] log sequence number 626632 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=278] log sequence number 626676 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=404] log sequence number 626676 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=279] log sequence number 626736 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=405] log sequence number 626736 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=280] log sequence number 626780 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=406] log sequence number 626780 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=281] log sequence number 626824 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=407] log sequence number 626824 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=282] log sequence number 626868 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=409] log sequence number 626868 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=283] log sequence number 626912 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=412] log sequence number 626912 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=284] log sequence number 626956 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=410] log sequence number 626956 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=285] log sequence number 627000 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=411] log sequence number 627000 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=286] log sequence number 627044 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=413] log sequence number 627044 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=289] log sequence number 627088 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=414] log sequence number 627088 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=0] log sequence number 608227 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=8] log sequence number 606867 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=10] log sequence number 606990 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=12] log sequence number 606892 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=307] log sequence number 606956 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=302] log sequence number 574903 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=303] log sequence number 575008 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=304] log sequence number 483873 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Page [page id: space=0, page number=308] log sequence number 606842 is in the future! Current system log sequence number 300674.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Operating system error number 3 in a file operation.
2022-11-28 13:07:01 0 [ERROR] InnoDB: The error means the system cannot find the path specified.
2022-11-28 13:07:01 0 [ERROR] InnoDB: If you are installing InnoDB, remember that you must create directories yourself, InnoDB does not create them.
2022-11-28 13:07:01 0 [ERROR] InnoDB: Cannot open datafile for read-only: '.\login\user.ibd' OS error: 203
2022-11-28 13:07:01 0 [ERROR] InnoDB: Operating system error number 203 in a file operation.
2022-11-28 13:07:01 0 [Note] InnoDB: Some operating system error numbers are described at https://mariadb.com/kb/en/library/operating-system-error-codes/
2022-11-28 13:07:01 0 [ERROR] InnoDB: Could not find a valid tablespace file for ``login`.`user``. Please refer to https://mariadb.com/kb/en/innodb-data-dictionary-troubleshooting/ for how to resolve the issue.
